year	day	day_noy	dd_t	d_t
2025	2025-05-12	0-05-12	5.23134400383628	7.138806402301768
2025	2025-05-13	0-05-13	5.177069319208263	7.106241591524958
2025	2025-05-14	0-05-14	5.122157994099805	3.0732947964598827
2025	2025-05-15	0-05-15	5.0671728660220925	6.040303719613256
2025	2025-05-16	0-05-16	5.012676772486309	3.007606063491785
2025	2025-05-17	0-05-17	4.959232551003638	4.975539530602183
2025	2025-05-18	0-05-18	4.907403039085267	4.94444182345116
2025	2025-05-19	0-05-19	4.916757697820451	5.9500546186922705
2025	2025-05-20	0-05-20	4.869846117564231	4.9219076705385385
2025	2025-05-21	0-05-21	4.826237759405863	4.895742655643518
2025	2025-05-22	0-05-22	4.786495460856534	3.87189727651392
2025	2025-05-23	0-05-23	4.751182059427425	3.8507092356564545
2025	2025-05-24	0-05-24	4.720860392629723	3.8325162355778337
2025	2025-05-25	0-05-25	4.696093297974612	3.8176559787847673
2025	2025-05-26	0-05-26	4.677443612973277	3.8064661677839657
2025	2025-05-27	0-05-27	4.665474175136903	5.7992845050821415
2025	2025-05-28	0-05-28	4.660747821976674	4.796448693186004
2025	2025-05-29	0-05-29	4.663827391003774	5.798296434602264
2025	2025-05-30	0-05-30	4.675275554250582	3.8051653325503496
2025	2025-05-31	0-05-31	4.695607252733219	5.817364351639931
2025	2025-06-01	0-06-01	4.72517666518858	5.835105999113148
2025	2025-06-02	0-06-02	4.76416078321655	4.85849646992993
2025	2025-06-03	0-06-03	4.812559411279999	3.887535646767999
2025	2025-06-04	0-06-04	4.870195166704781	4.922117100022868
2025	2025-06-05	0-06-05	4.9367134796797405	5.962028087807845
2025	2025-06-06	0-06-06	5.011582758735508	3.006949655241305
2025	2025-06-07	0-06-07	5.094141956281961	5.056485173769176
2025	2025-06-08	0-06-08	5.183713599871188	6.110228159922713
2025	2025-06-09	0-06-09	5.279620217055275	4.167772130233164
2025	2025-06-10	0-06-10	5.381184335386303	5.228710601231782
2025	2025-06-11	0-06-11	5.487728482416362	4.292637089449817
2025	2025-06-12	0-06-12	5.856810933303931	6.514086559982358
2025	2025-06-13	0-06-13	5.971282720388302	5.582769632232981
2025	2025-06-14	0-06-14	6.088702118827962	5.653221271296777
2025	2025-06-15	0-06-15	6.208391656174992	3.725034993704995
2025	2025-06-16	0-06-16	6.329673859981478	5.797804315988886
2025	2025-06-17	0-06-17	6.451871257799505	4.871122754679703
2025	2025-06-18	0-06-18	6.574306377181159	4.944583826308696
2025	2025-06-19	0-06-19	6.43806599807213	4.862839598843278
2025	2025-06-20	0-06-20	6.558944143237296	8.935366485942378
2025	2025-06-21	0-06-21	6.678027592622348	4.006816555573408
2025	2025-06-22	0-06-22	6.794638873779365	5.076783324267619
2025	2025-06-23	0-06-23	6.908100514260439	6.144860308556263
2025	2025-06-24	0-06-24	7.017735041617654	6.210641024970593
2025	2025-06-25	0-06-25	7.122864983403095	9.273718990041855
2025	2025-06-26	0-06-26	7.222812867168847	7.333687720301308
2025	2025-06-27	0-06-27	7.316901220466995	10.390140732280198
2025	2025-06-28	0-06-28	7.404452570849623	6.442671542509773
2025	2025-06-29	0-06-29	7.484789445868821	5.490873667521292
2025	2025-06-30	0-06-30	7.557234373076673	5.534340623846004
2025	2025-07-01	0-07-01	7.621109880025262	9.572665928015155
2025	2025-07-02	0-07-02	7.675757624565645	7.605454574739387
2025	2025-07-03	0-07-03	7.72065090745954	5.632390544475724
2025	2025-07-04	0-07-04	7.755435670380024	5.653261402228014
2025	2025-07-05	0-07-05	7.779930555303816	8.66795833318229
2025	2025-07-06	0-07-06	7.794126904511278	7.6764761427067665
2025	2025-07-07	0-07-07	7.798188760586413	5.678913256351848
2025	2025-07-08	0-07-08	7.792452866416871	4.6754717198501226
2025	2025-07-09	0-07-09	7.777409534894974	7.666445720936984
2025	2025-07-10	0-07-10	7.753590136306021	8.652154081783612
2025	2025-07-11	0-07-11	7.721526100327602	4.632915660196561
2025	2025-07-12	0-07-12	7.433618791670354	7.460171275002212
2025	2025-07-13	0-07-13	7.386659769945758	8.431995861967454
2025	2025-07-14	0-07-14	7.333050399864454	7.399830239918672
2025	2025-07-15	0-07-15	7.273322111104027	7.363993266662416
2025	2025-07-16	0-07-16	7.208006333342066	8.32480380000524
2025	2025-07-17	0-07-17	7.137634496256156	8.282580697753694
2025	2025-07-18	0-07-18	7.062738029523884	6.23764281771433
2025	2025-07-19	0-07-19	7.231978427789783	5.33918705667387
2025	2025-07-20	0-07-20	7.149626990797546	6.289776194478527
2025	2025-07-21	0-07-21	7.064345213191708	5.238607127915024
2025	2025-07-22	0-07-22	6.976664524649855	7.185998714789912
2025	2025-07-23	0-07-23	6.887116354849572	4.132269812909743
2025	2025-07-24	0-07-24	6.796232133468446	7.077739280081067
2025	2025-07-25	0-07-25	6.704543290184063	10.022725974110438
2025	2025-07-26	0-07-26	6.612581254674012	6.967548752804407
2025	2025-07-27	0-07-27	6.52087745661588	8.912526473969528
2025	2025-07-28	0-07-28	6.4299633256872495	7.85797799541235
2025	2025-07-29	0-07-29	6.340370291565709	5.804222174939426
2025	2025-07-30	0-07-30	6.252629783928846	6.751577870357307
2025	2025-07-31	0-07-31	6.167273232454248	6.700363939472549
2025	2025-08-01	0-08-01	6.0848320668195	7.6508992400917
2025	2025-08-02	0-08-02	6.00583434139233	6.603500604835398
2025	2025-08-03	0-08-03	5.9307561506405335	5.5584536903843205
2025	2025-08-04	0-08-04	5.859985186924259	3.5159911121545555
2025	2025-08-05	0-08-05	5.793819856795498	4.476291914077299
2025	2025-08-06	0-08-06	5.732469280998083	5.43948156859885
2025	2025-08-07	0-08-07	5.676053294467693	4.405631976680616
2025	2025-08-08	0-08-08	5.624602446331856	6.374761467799114
2025	2025-08-09	0-08-09	5.578061375219798	7.346836825131879
2025	2025-08-10	0-08-10	5.536337393852526	4.321802436311516
2025	2025-08-11	0-08-11	5.499336931250538	7.299602158750322
2025	2025-08-12	0-08-12	5.531251406657221	7.318750843994332
2025	2025-08-13	0-08-13	5.503417268647299	3.302050361188379
2025	2025-08-14	0-08-14	5.480025936464162	5.288015561878497
2025	2025-08-15	0-08-15	5.460983839128309	3.276590303476985
2025	2025-08-16	0-08-16	5.44619740566024	8.267718443396145
2025	2025-08-17	0-08-17	5.4355730650804555	3.261343839048273
2025	2025-08-18	0-08-18	5.429017246409455	3.257410347845673
2025	2025-08-19	0-08-19	5.36215138844485	8.21729083306691
2025	2025-08-20	0-08-20	5.36345190065292	5.218071140391752
2025	2025-08-21	0-08-21	5.368540221831273	6.221124133098764
2025	2025-08-22	0-08-22	5.37732278100041	6.226393668600245
2025	2025-08-23	0-08-23	5.389706007180832	5.233823604308499
2025	2025-08-24	0-08-24	5.405596329393039	5.243357797635824
2025	2025-08-25	0-08-25	5.424900176657531	7.254940105994519
2025	2025-08-26	0-08-26	5.447523977994808	5.268514386796885
2025	2025-08-27	0-08-27	5.473374162425369	5.284024497455221
2025	2025-08-28	0-08-28	5.5023571589697164	5.30141429538183
2025	2025-08-29	0-08-29	5.534379396648348	6.320627637989009
2025	2025-08-30	0-08-30	5.569347304481764	7.341608382689058
2025	2025-08-31	0-08-31	5.607167311490466	5.364300386894279
2025	2025-09-01	0-09-01	5.647745846694953	4.388647508016971
2025	2025-09-02	0-09-02	5.690989339115725	3.414593603469435
2025	2025-09-03	0-09-03	5.736804299145266	8.44208257948716
2025	2025-09-04	0-09-04	5.785103370438762	3.471062022263257
2025	2025-09-05	0-09-05	5.83581545290636	5.501489271743816
2025	2025-09-06	0-09-06	5.88888666647906	4.5333319998874355
2025	2025-09-07	0-09-07	5.9442803511087225	4.566568210665233
2025	2025-09-08	0-09-08	6.0019770667680685	3.6011862400608408
2025	2025-09-09	0-09-09	6.061974593450677	4.637184756070406
2025	2025-09-10	0-09-10	6.124287849799009	5.6745727098794045
2025	2025-09-11	0-09-11	6.1889428412136684	8.7133657047282
2025	2025-09-12	0-09-12	6.600835369302122	4.960501221581273
2025	2025-09-13	0-09-13	6.6702547383489845	6.002152843009391
2025	2025-09-14	0-09-14	6.742096749961722	8.045258049977033
2025	2025-09-15	0-09-15	6.81638837330685	7.089833023984109
2025	2025-09-16	0-09-16	6.893156577550883	6.13589394653053
2025	2025-09-17	0-09-17	6.972428331860333	7.183456999116199
2025	2025-09-18	0-09-18	7.054230605401715	4.232538363241028
2025	2025-09-19	0-09-19	6.793721534900598	8.07623292094036
2025	2025-09-20	0-09-20	6.880665754405394	5.128399452643237
2025	2025-09-21	0-09-21	6.970221400641668	9.182132840385
2025	2025-09-22	0-09-22	7.062415442775933	8.23744926566556
2025	2025-09-23	0-09-23	7.157274849974705	6.294364909984823
2025	2025-09-24	0-09-24	7.2548265914045	6.352895954842699
2025	2025-09-25	0-09-25	7.355097636231834	8.4130585817391
2025	2025-09-26	0-09-26	7.45811495362322	5.474868972173931
2025	2025-09-27	0-09-27	7.563905512745169	7.538343307647102
2025	2025-09-28	0-09-28	7.672496282764202	7.603497769658521
2025	2025-09-29	0-09-29	7.783914232846831	7.670348539708098
2025	2025-09-30	0-09-30	7.898186332159574	5.738911799295744
2025	2025-10-01	0-10-01	8.015339549868942	6.809203729921365
2025	2025-10-02	0-10-02	8.135400855141448	4.881240513084869
2025	2025-10-03	0-10-03	8.258397217143612	6.9550383302861665
2025	2025-10-04	0-10-04	8.384355605041947	10.030613363025168
2025	2025-10-05	0-10-05	8.51330298800297	7.107981792801782
